split,class_name,patch_id,segment_id,dataset_path,source_crop_path
validation,car,validation_02_r1c1,34,data/classifier/validation/car/validation_02_r1c1_segment_34.png,outputs/labeling/source_patches/validation/validation_02_r1c1/crops/segment_34.png
validation,car,validation_02_r1c1,37,data/classifier/validation/car/validation_02_r1c1_segment_37.png,outputs/labeling/source_patches/validation/validation_02_r1c1/crops/segment_37.png
validation,car,validation_02_r1c1,40,data/classifier/validation/car/validation_02_r1c1_segment_40.png,outputs/labeling/source_patches/validation/validation_02_r1c1/crops/segment_40.png
validation,car,validation_02_r1c1,46,data/classifier/validation/car/validation_02_r1c1_segment_46.png,outputs/labeling/source_patches/validation/validation_02_r1c1/crops/segment_46.png
validation,car,validation_02_r1c1,9,data/classifier/validation/car/validation_02_r1c1_segment_9.png,outputs/labeling/source_patches/validation/validation_02_r1c1/crops/segment_9.png
validation,car,validation_07_r1c1,10,data/classifier/validation/car/validation_07_r1c1_segment_10.png,outputs/labeling/source_patches/validation/validation_07_r1c1/crops/segment_10.png
validation,car,validation_07_r1c1,26,data/classifier/validation/car/validation_07_r1c1_segment_26.png,outputs/labeling/source_patches/validation/validation_07_r1c1/crops/segment_26.png
validation,car,validation_07_r1c1,27,data/classifier/validation/car/validation_07_r1c1_segment_27.png,outputs/labeling/source_patches/validation/validation_07_r1c1/crops/segment_27.png
validation,car,validation_07_r1c1,42,data/classifier/validation/car/validation_07_r1c1_segment_42.png,outputs/labeling/source_patches/validation/validation_07_r1c1/crops/segment_42.png
validation,car,validation_23_r1c0,10,data/classifier/validation/car/validation_23_r1c0_segment_10.png,outputs/labeling/source_patches/validation/validation_23_r1c0/crops/segment_10.png
validation,car,validation_23_r1c0,14,data/classifier/validation/car/validation_23_r1c0_segment_14.png,outputs/labeling/source_patches/validation/validation_23_r1c0/crops/segment_14.png
validation,car,validation_23_r1c0,15,data/classifier/validation/car/validation_23_r1c0_segment_15.png,outputs/labeling/source_patches/validation/validation_23_r1c0/crops/segment_15.png
validation,car,validation_23_r1c0,6,data/classifier/validation/car/validation_23_r1c0_segment_6.png,outputs/labeling/source_patches/validation/validation_23_r1c0/crops/segment_6.png
validation,car,validation_23_r1c1,18,data/classifier/validation/car/validation_23_r1c1_segment_18.png,outputs/labeling/source_patches/validation/validation_23_r1c1/crops/segment_18.png
validation,car,validation_23_r1c1,31,data/classifier/validation/car/validation_23_r1c1_segment_31.png,outputs/labeling/source_patches/validation/validation_23_r1c1/crops/segment_31.png
validation,car,validation_23_r1c1,8,data/classifier/validation/car/validation_23_r1c1_segment_8.png,outputs/labeling/source_patches/validation/validation_23_r1c1/crops/segment_8.png
validation,other,validation_02_r0c2,10,data/classifier/validation/other/validation_02_r0c2_segment_10.png,outputs/labeling/source_patches/validation/validation_02_r0c2/crops/segment_10.png
validation,other,validation_02_r0c2,11,data/classifier/validation/other/validation_02_r0c2_segment_11.png,outputs/labeling/source_patches/validation/validation_02_r0c2/crops/segment_11.png
validation,other,validation_02_r0c2,12,data/classifier/validation/other/validation_02_r0c2_segment_12.png,outputs/labeling/source_patches/validation/validation_02_r0c2/crops/segment_12.png
validation,other,validation_02_r0c2,13,data/classifier/validation/other/validation_02_r0c2_segment_13.png,outputs/labeling/source_patches/validation/validation_02_r0c2/crops/segment_13.png
validation,other,validation_02_r0c2,14,data/classifier/validation/other/validation_02_r0c2_segment_14.png,outputs/labeling/source_patches/validation/validation_02_r0c2/crops/segment_14.png
validation,other,validation_02_r0c2,16,data/classifier/validation/other/validation_02_r0c2_segment_16.png,outputs/labeling/source_patches/validation/validation_02_r0c2/crops/segment_16.png
validation,other,validation_02_r0c2,17,data/classifier/validation/other/validation_02_r0c2_segment_17.png,outputs/labeling/source_patches/validation/validation_02_r0c2/crops/segment_17.png
validation,other,validation_02_r0c2,20,data/classifier/validation/other/validation_02_r0c2_segment_20.png,outputs/labeling/source_patches/validation/validation_02_r0c2/crops/segment_20.png
validation,other,validation_02_r0c2,21,data/classifier/validation/other/validation_02_r0c2_segment_21.png,outputs/labeling/source_patches/validation/validation_02_r0c2/crops/segment_21.png
validation,other,validation_02_r0c2,24,data/classifier/validation/other/validation_02_r0c2_segment_24.png,outputs/labeling/source_patches/validation/validation_02_r0c2/crops/segment_24.png
validation,other,validation_02_r0c2,25,data/classifier/validation/other/validation_02_r0c2_segment_25.png,outputs/labeling/source_patches/validation/validation_02_r0c2/crops/segment_25.png
validation,other,validation_02_r0c2,27,data/classifier/validation/other/validation_02_r0c2_segment_27.png,outputs/labeling/source_patches/validation/validation_02_r0c2/crops/segment_27.png
validation,other,validation_02_r0c2,28,data/classifier/validation/other/validation_02_r0c2_segment_28.png,outputs/labeling/source_patches/validation/validation_02_r0c2/crops/segment_28.png
validation,other,validation_02_r0c2,31,data/classifier/validation/other/validation_02_r0c2_segment_31.png,outputs/labeling/source_patches/validation/validation_02_r0c2/crops/segment_31.png
validation,other,validation_02_r0c2,32,data/classifier/validation/other/validation_02_r0c2_segment_32.png,outputs/labeling/source_patches/validation/validation_02_r0c2/crops/segment_32.png
validation,other,validation_02_r0c2,35,data/classifier/validation/other/validation_02_r0c2_segment_35.png,outputs/labeling/source_patches/validation/validation_02_r0c2/crops/segment_35.png
validation,other,validation_02_r0c2,38,data/classifier/validation/other/validation_02_r0c2_segment_38.png,outputs/labeling/source_patches/validation/validation_02_r0c2/crops/segment_38.png
validation,other,validation_02_r0c2,44,data/classifier/validation/other/validation_02_r0c2_segment_44.png,outputs/labeling/source_patches/validation/validation_02_r0c2/crops/segment_44.png
validation,other,validation_02_r1c1,13,data/classifier/validation/other/validation_02_r1c1_segment_13.png,outputs/labeling/source_patches/validation/validation_02_r1c1/crops/segment_13.png
validation,other,validation_02_r1c1,14,data/classifier/validation/other/validation_02_r1c1_segment_14.png,outputs/labeling/source_patches/validation/validation_02_r1c1/crops/segment_14.png
validation,other,validation_02_r1c1,15,data/classifier/validation/other/validation_02_r1c1_segment_15.png,outputs/labeling/source_patches/validation/validation_02_r1c1/crops/segment_15.png
validation,other,validation_02_r1c1,20,data/classifier/validation/other/validation_02_r1c1_segment_20.png,outputs/labeling/source_patches/validation/validation_02_r1c1/crops/segment_20.png
validation,other,validation_02_r1c1,21,data/classifier/validation/other/validation_02_r1c1_segment_21.png,outputs/labeling/source_patches/validation/validation_02_r1c1/crops/segment_21.png
validation,other,validation_02_r1c1,23,data/classifier/validation/other/validation_02_r1c1_segment_23.png,outputs/labeling/source_patches/validation/validation_02_r1c1/crops/segment_23.png
validation,other,validation_02_r1c1,24,data/classifier/validation/other/validation_02_r1c1_segment_24.png,outputs/labeling/source_patches/validation/validation_02_r1c1/crops/segment_24.png
validation,other,validation_02_r1c1,25,data/classifier/validation/other/validation_02_r1c1_segment_25.png,outputs/labeling/source_patches/validation/validation_02_r1c1/crops/segment_25.png
validation,other,validation_02_r1c1,26,data/classifier/validation/other/validation_02_r1c1_segment_26.png,outputs/labeling/source_patches/validation/validation_02_r1c1/crops/segment_26.png
validation,other,validation_02_r1c1,27,data/classifier/validation/other/validation_02_r1c1_segment_27.png,outputs/labeling/source_patches/validation/validation_02_r1c1/crops/segment_27.png
validation,other,validation_02_r1c1,28,data/classifier/validation/other/validation_02_r1c1_segment_28.png,outputs/labeling/source_patches/validation/validation_02_r1c1/crops/segment_28.png
validation,other,validation_02_r1c1,29,data/classifier/validation/other/validation_02_r1c1_segment_29.png,outputs/labeling/source_patches/validation/validation_02_r1c1/crops/segment_29.png
validation,other,validation_02_r1c1,3,data/classifier/validation/other/validation_02_r1c1_segment_3.png,outputs/labeling/source_patches/validation/validation_02_r1c1/crops/segment_3.png
validation,other,validation_02_r1c1,30,data/classifier/validation/other/validation_02_r1c1_segment_30.png,outputs/labeling/source_patches/validation/validation_02_r1c1/crops/segment_30.png
validation,other,validation_02_r1c1,31,data/classifier/validation/other/validation_02_r1c1_segment_31.png,outputs/labeling/source_patches/validation/validation_02_r1c1/crops/segment_31.png
validation,other,validation_02_r1c1,33,data/classifier/validation/other/validation_02_r1c1_segment_33.png,outputs/labeling/source_patches/validation/validation_02_r1c1/crops/segment_33.png
validation,other,validation_02_r1c1,35,data/classifier/validation/other/validation_02_r1c1_segment_35.png,outputs/labeling/source_patches/validation/validation_02_r1c1/crops/segment_35.png
validation,other,validation_02_r1c1,39,data/classifier/validation/other/validation_02_r1c1_segment_39.png,outputs/labeling/source_patches/validation/validation_02_r1c1/crops/segment_39.png
validation,other,validation_02_r1c1,42,data/classifier/validation/other/validation_02_r1c1_segment_42.png,outputs/labeling/source_patches/validation/validation_02_r1c1/crops/segment_42.png
validation,other,validation_02_r1c1,44,data/classifier/validation/other/validation_02_r1c1_segment_44.png,outputs/labeling/source_patches/validation/validation_02_r1c1/crops/segment_44.png
validation,other,validation_02_r1c1,45,data/classifier/validation/other/validation_02_r1c1_segment_45.png,outputs/labeling/source_patches/validation/validation_02_r1c1/crops/segment_45.png
validation,other,validation_02_r1c1,7,data/classifier/validation/other/validation_02_r1c1_segment_7.png,outputs/labeling/source_patches/validation/validation_02_r1c1/crops/segment_7.png
validation,other,validation_07_r1c1,15,data/classifier/validation/other/validation_07_r1c1_segment_15.png,outputs/labeling/source_patches/validation/validation_07_r1c1/crops/segment_15.png
validation,other,validation_07_r1c1,19,data/classifier/validation/other/validation_07_r1c1_segment_19.png,outputs/labeling/source_patches/validation/validation_07_r1c1/crops/segment_19.png
validation,other,validation_07_r1c1,2,data/classifier/validation/other/validation_07_r1c1_segment_2.png,outputs/labeling/source_patches/validation/validation_07_r1c1/crops/segment_2.png
validation,other,validation_07_r1c1,20,data/classifier/validation/other/validation_07_r1c1_segment_20.png,outputs/labeling/source_patches/validation/validation_07_r1c1/crops/segment_20.png
validation,other,validation_07_r1c1,24,data/classifier/validation/other/validation_07_r1c1_segment_24.png,outputs/labeling/source_patches/validation/validation_07_r1c1/crops/segment_24.png
validation,other,validation_07_r1c1,29,data/classifier/validation/other/validation_07_r1c1_segment_29.png,outputs/labeling/source_patches/validation/validation_07_r1c1/crops/segment_29.png
validation,other,validation_07_r1c1,30,data/classifier/validation/other/validation_07_r1c1_segment_30.png,outputs/labeling/source_patches/validation/validation_07_r1c1/crops/segment_30.png
validation,other,validation_07_r1c1,31,data/classifier/validation/other/validation_07_r1c1_segment_31.png,outputs/labeling/source_patches/validation/validation_07_r1c1/crops/segment_31.png
validation,other,validation_07_r1c1,32,data/classifier/validation/other/validation_07_r1c1_segment_32.png,outputs/labeling/source_patches/validation/validation_07_r1c1/crops/segment_32.png
validation,other,validation_07_r1c1,35,data/classifier/validation/other/validation_07_r1c1_segment_35.png,outputs/labeling/source_patches/validation/validation_07_r1c1/crops/segment_35.png
validation,other,validation_07_r1c1,36,data/classifier/validation/other/validation_07_r1c1_segment_36.png,outputs/labeling/source_patches/validation/validation_07_r1c1/crops/segment_36.png
validation,other,validation_07_r1c1,39,data/classifier/validation/other/validation_07_r1c1_segment_39.png,outputs/labeling/source_patches/validation/validation_07_r1c1/crops/segment_39.png
validation,other,validation_07_r1c1,44,data/classifier/validation/other/validation_07_r1c1_segment_44.png,outputs/labeling/source_patches/validation/validation_07_r1c1/crops/segment_44.png
validation,other,validation_07_r1c1,45,data/classifier/validation/other/validation_07_r1c1_segment_45.png,outputs/labeling/source_patches/validation/validation_07_r1c1/crops/segment_45.png
validation,other,validation_07_r1c1,46,data/classifier/validation/other/validation_07_r1c1_segment_46.png,outputs/labeling/source_patches/validation/validation_07_r1c1/crops/segment_46.png
validation,other,validation_07_r1c1,5,data/classifier/validation/other/validation_07_r1c1_segment_5.png,outputs/labeling/source_patches/validation/validation_07_r1c1/crops/segment_5.png
validation,other,validation_07_r1c1,7,data/classifier/validation/other/validation_07_r1c1_segment_7.png,outputs/labeling/source_patches/validation/validation_07_r1c1/crops/segment_7.png
validation,other,validation_07_r1c1,8,data/classifier/validation/other/validation_07_r1c1_segment_8.png,outputs/labeling/source_patches/validation/validation_07_r1c1/crops/segment_8.png
validation,other,validation_07_r1c1,9,data/classifier/validation/other/validation_07_r1c1_segment_9.png,outputs/labeling/source_patches/validation/validation_07_r1c1/crops/segment_9.png
validation,other,validation_23_r1c0,0,data/classifier/validation/other/validation_23_r1c0_segment_0.png,outputs/labeling/source_patches/validation/validation_23_r1c0/crops/segment_0.png
validation,other,validation_23_r1c0,12,data/classifier/validation/other/validation_23_r1c0_segment_12.png,outputs/labeling/source_patches/validation/validation_23_r1c0/crops/segment_12.png
validation,other,validation_23_r1c0,17,data/classifier/validation/other/validation_23_r1c0_segment_17.png,outputs/labeling/source_patches/validation/validation_23_r1c0/crops/segment_17.png
validation,other,validation_23_r1c0,18,data/classifier/validation/other/validation_23_r1c0_segment_18.png,outputs/labeling/source_patches/validation/validation_23_r1c0/crops/segment_18.png
validation,other,validation_23_r1c0,19,data/classifier/validation/other/validation_23_r1c0_segment_19.png,outputs/labeling/source_patches/validation/validation_23_r1c0/crops/segment_19.png
validation,other,validation_23_r1c0,2,data/classifier/validation/other/validation_23_r1c0_segment_2.png,outputs/labeling/source_patches/validation/validation_23_r1c0/crops/segment_2.png
validation,other,validation_23_r1c0,3,data/classifier/validation/other/validation_23_r1c0_segment_3.png,outputs/labeling/source_patches/validation/validation_23_r1c0/crops/segment_3.png
validation,other,validation_23_r1c0,4,data/classifier/validation/other/validation_23_r1c0_segment_4.png,outputs/labeling/source_patches/validation/validation_23_r1c0/crops/segment_4.png
validation,other,validation_23_r1c0,5,data/classifier/validation/other/validation_23_r1c0_segment_5.png,outputs/labeling/source_patches/validation/validation_23_r1c0/crops/segment_5.png
validation,other,validation_23_r1c1,10,data/classifier/validation/other/validation_23_r1c1_segment_10.png,outputs/labeling/source_patches/validation/validation_23_r1c1/crops/segment_10.png
validation,other,validation_23_r1c1,13,data/classifier/validation/other/validation_23_r1c1_segment_13.png,outputs/labeling/source_patches/validation/validation_23_r1c1/crops/segment_13.png
validation,other,validation_23_r1c1,15,data/classifier/validation/other/validation_23_r1c1_segment_15.png,outputs/labeling/source_patches/validation/validation_23_r1c1/crops/segment_15.png
validation,other,validation_23_r1c1,16,data/classifier/validation/other/validation_23_r1c1_segment_16.png,outputs/labeling/source_patches/validation/validation_23_r1c1/crops/segment_16.png
validation,other,validation_23_r1c1,19,data/classifier/validation/other/validation_23_r1c1_segment_19.png,outputs/labeling/source_patches/validation/validation_23_r1c1/crops/segment_19.png
validation,other,validation_23_r1c1,22,data/classifier/validation/other/validation_23_r1c1_segment_22.png,outputs/labeling/source_patches/validation/validation_23_r1c1/crops/segment_22.png
validation,other,validation_23_r1c1,25,data/classifier/validation/other/validation_23_r1c1_segment_25.png,outputs/labeling/source_patches/validation/validation_23_r1c1/crops/segment_25.png
validation,other,validation_23_r1c1,32,data/classifier/validation/other/validation_23_r1c1_segment_32.png,outputs/labeling/source_patches/validation/validation_23_r1c1/crops/segment_32.png
validation,other,validation_23_r1c1,33,data/classifier/validation/other/validation_23_r1c1_segment_33.png,outputs/labeling/source_patches/validation/validation_23_r1c1/crops/segment_33.png
validation,other,validation_23_r1c1,35,data/classifier/validation/other/validation_23_r1c1_segment_35.png,outputs/labeling/source_patches/validation/validation_23_r1c1/crops/segment_35.png
validation,other,validation_23_r1c1,36,data/classifier/validation/other/validation_23_r1c1_segment_36.png,outputs/labeling/source_patches/validation/validation_23_r1c1/crops/segment_36.png
validation,other,validation_23_r1c1,5,data/classifier/validation/other/validation_23_r1c1_segment_5.png,outputs/labeling/source_patches/validation/validation_23_r1c1/crops/segment_5.png
validation,other,validation_23_r1c1,9,data/classifier/validation/other/validation_23_r1c1_segment_9.png,outputs/labeling/source_patches/validation/validation_23_r1c1/crops/segment_9.png
validation,other,validation_28_r1c2,10,data/classifier/validation/other/validation_28_r1c2_segment_10.png,outputs/labeling/source_patches/validation/validation_28_r1c2/crops/segment_10.png
validation,other,validation_28_r1c2,14,data/classifier/validation/other/validation_28_r1c2_segment_14.png,outputs/labeling/source_patches/validation/validation_28_r1c2/crops/segment_14.png
validation,other,validation_28_r1c2,15,data/classifier/validation/other/validation_28_r1c2_segment_15.png,outputs/labeling/source_patches/validation/validation_28_r1c2/crops/segment_15.png
validation,other,validation_28_r1c2,16,data/classifier/validation/other/validation_28_r1c2_segment_16.png,outputs/labeling/source_patches/validation/validation_28_r1c2/crops/segment_16.png
validation,other,validation_28_r1c2,18,data/classifier/validation/other/validation_28_r1c2_segment_18.png,outputs/labeling/source_patches/validation/validation_28_r1c2/crops/segment_18.png
validation,other,validation_28_r1c2,2,data/classifier/validation/other/validation_28_r1c2_segment_2.png,outputs/labeling/source_patches/validation/validation_28_r1c2/crops/segment_2.png
validation,other,validation_28_r1c2,21,data/classifier/validation/other/validation_28_r1c2_segment_21.png,outputs/labeling/source_patches/validation/validation_28_r1c2/crops/segment_21.png
validation,other,validation_28_r1c2,22,data/classifier/validation/other/validation_28_r1c2_segment_22.png,outputs/labeling/source_patches/validation/validation_28_r1c2/crops/segment_22.png
validation,other,validation_28_r1c2,23,data/classifier/validation/other/validation_28_r1c2_segment_23.png,outputs/labeling/source_patches/validation/validation_28_r1c2/crops/segment_23.png
validation,other,validation_28_r1c2,24,data/classifier/validation/other/validation_28_r1c2_segment_24.png,outputs/labeling/source_patches/validation/validation_28_r1c2/crops/segment_24.png
validation,other,validation_28_r1c2,25,data/classifier/validation/other/validation_28_r1c2_segment_25.png,outputs/labeling/source_patches/validation/validation_28_r1c2/crops/segment_25.png
validation,other,validation_28_r1c2,5,data/classifier/validation/other/validation_28_r1c2_segment_5.png,outputs/labeling/source_patches/validation/validation_28_r1c2/crops/segment_5.png
validation,other,validation_28_r1c2,6,data/classifier/validation/other/validation_28_r1c2_segment_6.png,outputs/labeling/source_patches/validation/validation_28_r1c2/crops/segment_6.png
validation,other,validation_28_r1c2,7,data/classifier/validation/other/validation_28_r1c2_segment_7.png,outputs/labeling/source_patches/validation/validation_28_r1c2/crops/segment_7.png
validation,other,validation_28_r1c2,8,data/classifier/validation/other/validation_28_r1c2_segment_8.png,outputs/labeling/source_patches/validation/validation_28_r1c2/crops/segment_8.png
validation,other,validation_28_r1c2,9,data/classifier/validation/other/validation_28_r1c2_segment_9.png,outputs/labeling/source_patches/validation/validation_28_r1c2/crops/segment_9.png
